metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
grafana.alerting_execution_time_milliseconds.quantile,gauge,,millisecond,,Summary of alert execution duration,0,grafana,,,
grafana.alerting_execution_time_milliseconds.sum,count,,millisecond,,Summary of alert execution duration,0,grafana,,,
grafana.alerting_nflog_gc_duration_seconds.count,count,,second,,Duration of the last notification log garbage collection cycle.,0,grafana,,,
grafana.alerting_nflog_gc_duration_seconds.sum,count,,second,,Duration of the last notification log garbage collection cycle.,0,grafana,,,
grafana.alerting_nflog_gossip_messages_propagated.count,count,,,,Number of received gossip messages that have been further gossiped.,0,grafana,,,
grafana.alerting_nflog_queries.count,count,,,,Number of notification log queries were received.,0,grafana,,,
grafana.alerting_nflog_query_duration_seconds.bucket,count,,second,,Duration of notification log query evaluation.,0,grafana,,,
grafana.alerting_nflog_query_duration_seconds.count,count,,second,,Duration of notification log query evaluation.,0,grafana,,,
grafana.alerting_nflog_query_duration_seconds.sum,count,,second,,Duration of notification log query evaluation.,0,grafana,,,
grafana.alerting_nflog_query_errors.count,count,,,,Number notification log received queries that failed.,0,grafana,,,
grafana.alerting_nflog_snapshot_duration_seconds.count,count,,second,,Duration of the last notification log snapshot.,0,grafana,,,
grafana.alerting_nflog_snapshot_duration_seconds.sum,count,,second,,Duration of the last notification log snapshot.,0,grafana,,,
grafana.alerting_nflog_snapshot_size_bytes,gauge,,byte,,Size of the last notification log snapshot in bytes.,0,grafana,,,
grafana.alerting_notification_latency_seconds.bucket,count,,second,,The latency of notifications in seconds.,0,grafana,,,
grafana.alerting_notification_latency_seconds.count,count,,second,,The latency of notifications in seconds.,0,grafana,,,
grafana.alerting_notification_latency_seconds.sum,count,,second,,The latency of notifications in seconds.,0,grafana,,,
grafana.alerting_remote_alertmanager_configuration_sync_failures.count,count,,,,Total number of failed attempts to sync configurations between Alertmanagers.,0,grafana,,,
grafana.alerting_remote_alertmanager_configuration_syncs.count,count,,,,Total number of configuration syncs to the remote Alertmanager.,0,grafana,,,
grafana.alerting_remote_alertmanager_last_configuration_sync_timestamp_seconds,gauge,,second,,Timestamp of the last successful configuration sync to the remote Alertmanager in seconds.,0,grafana,,,
grafana.alerting_remote_alertmanager_last_readiness_check_timestamp_seconds,gauge,,second,,Timestamp of the last successful readiness check to the remote Alertmanager in seconds.,0,grafana,,,
grafana.alerting_remote_alertmanager_last_state_sync_timestamp_seconds,gauge,,second,,Timestamp of the last successful state sync to the remote Alertmanager in seconds.,0,grafana,,,
grafana.alerting_remote_alertmanager_state_sync_failures.count,count,,,,Total number of failed attempts to sync state between Alertmanagers.,0,grafana,,,
grafana.alerting_remote_alertmanager_state_syncs.count,count,,,,Total number of state syncs to the remote Alertmanager.,0,grafana,,,
grafana.alerting_schedule_alert_rules,gauge,,,,The number of alert rules that could be considered for evaluation at the next tick.,0,grafana,,,
grafana.alerting_schedule_alert_rules_hash,gauge,,,,A hash of the alert rules that could be considered for evaluation at the next tick.,0,grafana,,,
grafana.alerting_schedule_periodic_duration_seconds.bucket,count,,second,,The time taken to run the scheduler.,0,grafana,,,
grafana.alerting_schedule_periodic_duration_seconds.count,count,,second,,The time taken to run the scheduler.,0,grafana,,,
grafana.alerting_schedule_periodic_duration_seconds.sum,count,,second,,The time taken to run the scheduler.,0,grafana,,,
grafana.alerting_schedule_query_alert_rules_duration_seconds.bucket,count,,second,,The time taken to fetch alert rules from the database.,0,grafana,,,
grafana.alerting_schedule_query_alert_rules_duration_seconds.count,count,,second,,The time taken to fetch alert rules from the database.,0,grafana,,,
grafana.alerting_schedule_query_alert_rules_duration_seconds.sum,count,,second,,The time taken to fetch alert rules from the database.,0,grafana,,,
grafana.alerting_scheduler_behind_seconds,gauge,,second,,The total number of seconds the scheduler is behind.,0,grafana,,,
grafana.alerting_silences,gauge,,,,How many silences by state.,0,grafana,,,
grafana.alerting_silences_gc_duration_seconds.count,count,,second,,Duration of the last silence garbage collection cycle.,0,grafana,,,
grafana.alerting_silences_gc_duration_seconds.sum,count,,second,,Duration of the last silence garbage collection cycle.,0,grafana,,,
grafana.alerting_silences_gossip_messages_propagated.count,count,,,,Number of received gossip messages that have been further gossiped.,0,grafana,,,
grafana.alerting_silences_queries.count,count,,,,How many silence queries were received.,0,grafana,,,
grafana.alerting_silences_query_duration_seconds.bucket,count,,second,,Duration of silence query evaluation.,0,grafana,,,
grafana.alerting_silences_query_duration_seconds.count,count,,second,,Duration of silence query evaluation.,0,grafana,,,
grafana.alerting_silences_query_duration_seconds.sum,count,,second,,Duration of silence query evaluation.,0,grafana,,,
grafana.alerting_silences_query_errors.count,count,,,,How many silence received queries did not succeed.,0,grafana,,,
grafana.alerting_silences_snapshot_duration_seconds.count,count,,second,,Duration of the last silence snapshot.,0,grafana,,,
grafana.alerting_silences_snapshot_duration_seconds.sum,count,,second,,Duration of the last silence snapshot.,0,grafana,,,
grafana.alerting_silences_snapshot_size_bytes,gauge,,byte,,Size of the last silence snapshot in bytes.,0,grafana,,,
grafana.alerting_state_calculation_duration_seconds.bucket,count,,second,,The duration of calculation of a single state.,0,grafana,,,
grafana.alerting_state_calculation_duration_seconds.count,count,,second,,The duration of calculation of a single state.,0,grafana,,,
grafana.alerting_state_calculation_duration_seconds.sum,count,,second,,The duration of calculation of a single state.,0,grafana,,,
grafana.alerting_state_full_sync_duration_seconds.bucket,count,,second,,The duration of fully synchronizing the state with the database.,0,grafana,,,
grafana.alerting_state_full_sync_duration_seconds.count,count,,second,,The duration of fully synchronizing the state with the database.,0,grafana,,,
grafana.alerting_state_full_sync_duration_seconds.sum,count,,second,,The duration of fully synchronizing the state with the database.,0,grafana,,,
grafana.alerting_state_history_info,gauge,,,,Information about the state history store.,0,grafana,,,
grafana.alerting_state_history_writes_bytes.count,count,,byte,,The total number of bytes sent within a batch to the state history store. Only valid when using the Loki store.,0,grafana,,,
grafana.alerting_ticker_interval_seconds,gauge,,second,,Interval at which the ticker is meant to tick.,0,grafana,,,
grafana.alerting_ticker_last_consumed_tick_timestamp_seconds,gauge,,second,,Timestamp of the last consumed tick in seconds.,0,grafana,,,
grafana.alerting_ticker_next_tick_timestamp_seconds,gauge,,second,,Timestamp of the next tick in seconds before it is consumed.,0,grafana,,,
grafana.api_admin_user_created.count,count,,,,api admin user created counter,0,grafana,,,
grafana.api_dashboard_get_milliseconds.count,count,,millisecond,,summary for dashboard get duration,0,grafana,,,
grafana.api_dashboard_get_milliseconds.quantile,gauge,,millisecond,,summary for dashboard get duration,0,grafana,,,
grafana.api_dashboard_get_milliseconds.sum,count,,millisecond,,summary for dashboard get duration,0,grafana,,,
grafana.api_dashboard_save_milliseconds.count,count,,millisecond,,summary for dashboard save duration,0,grafana,,,
grafana.api_dashboard_save_milliseconds.quantile,gauge,,millisecond,,summary for dashboard save duration,0,grafana,,,
grafana.api_dashboard_save_milliseconds.sum,count,,millisecond,,summary for dashboard save duration,0,grafana,,,
grafana.api_dashboard_search_milliseconds.count,count,,millisecond,,summary for dashboard search duration,0,grafana,,,
grafana.api_dashboard_search_milliseconds.quantile,gauge,,millisecond,,summary for dashboard search duration,0,grafana,,,
grafana.api_dashboard_search_milliseconds.sum,count,,millisecond,,summary for dashboard search duration,0,grafana,,,
grafana.api_dashboard_snapshot_create.count,count,,,,dashboard snapshots created,0,grafana,,,
grafana.api_dashboard_snapshot_external.count,count,,,,external dashboard snapshots created,0,grafana,,,
grafana.api_dashboard_snapshot_get.count,count,,,,loaded dashboards,0,grafana,,,
grafana.api_dataproxy_request_all_milliseconds.count,count,,millisecond,,summary for dataproxy request duration,0,grafana,,,
grafana.api_dataproxy_request_all_milliseconds.quantile,gauge,,millisecond,,summary for dataproxy request duration,0,grafana,,,
grafana.api_dataproxy_request_all_milliseconds.sum,count,,millisecond,,summary for dataproxy request duration,0,grafana,,,
grafana.api_login_oauth.count,count,,,,api login oauth counter,0,grafana,,,
grafana.api_login_post.count,count,,,,api login post counter,0,grafana,,,
grafana.api_login_saml.count,count,,,,api login saml counter,0,grafana,,,
grafana.api_models_dashboard_insert.count,count,,,,dashboards inserted,0,grafana,,,
grafana.api_org_create.count,count,,,,api org created counter,0,grafana,,,
grafana.api_response_status.count,count,,,,api http response status,0,grafana,,,
grafana.api_user_signup_completed.count,count,,,,amount of users who completed the signup flow,0,grafana,,,
grafana.api_user_signup_invite.count,count,,,,amount of users who have been invited,0,grafana,,,
grafana.api_user_signup_started.count,count,,,,amount of users who started the signup flow,0,grafana,,,
grafana.apiserver_audit_event.count,count,,,,[ALPHA] Counter of audit events generated and sent to the audit backend.,0,grafana,,,
grafana.apiserver_audit_requests_rejected.count,count,,,,[ALPHA] Counter of apiserver requests rejected due to an error in audit logging backend.,0,grafana,,,
grafana.apiserver_client_certificate_expiration_seconds.bucket,count,,second,,[ALPHA] Distribution of the remaining lifetime on the certificate used to authenticate a request.,0,grafana,,,
grafana.apiserver_client_certificate_expiration_seconds.count,count,,second,,[ALPHA] Distribution of the remaining lifetime on the certificate used to authenticate a request.,0,grafana,,,
grafana.apiserver_client_certificate_expiration_seconds.sum,count,,second,,[ALPHA] Distribution of the remaining lifetime on the certificate used to authenticate a request.,0,grafana,,,
grafana.apiserver_current_inflight_requests,gauge,,,,[STABLE] Maximal number of currently used inflight request limit of this apiserver per request kind in last second.,0,grafana,,,
grafana.apiserver_envelope_encryption_dek_cache_fill_percent,gauge,,,,[ALPHA] Percent of the cache slots currently occupied by cached DEKs.,0,grafana,,,
grafana.apiserver_flowcontrol_seat_fair_frac,gauge,,,,[ALPHA] Fair fraction of server's concurrency to allocate to each priority level that can use it,0,grafana,,,
grafana.apiserver_kube_aggregator_x509_insecure_sha1.count,count,,,,"[ALPHA] Counts the number of requests to servers with insecure SHA1 signatures in their serving certificate OR the number of connection failures due to the insecure SHA1 signatures (either/or, based on the runtime environment)",0,grafana,,,
grafana.apiserver_kube_aggregator_x509_missing_san.count,count,,,,"[ALPHA] Counts the number of requests to servers missing SAN extension in their serving certificate OR the number of connection failures due to the lack of x509 certificate SAN extension missing (either/or, based on the runtime environment)",0,grafana,,,
grafana.apiserver_storage_data_key_generation_duration_seconds.bucket,count,,second,,[ALPHA] Latencies in seconds of data encryption key(DEK) generation operations.,0,grafana,,,
grafana.apiserver_storage_data_key_generation_duration_seconds.count,count,,second,,[ALPHA] Latencies in seconds of data encryption key(DEK) generation operations.,0,grafana,,,
grafana.apiserver_storage_data_key_generation_duration_seconds.sum,count,,second,,[ALPHA] Latencies in seconds of data encryption key(DEK) generation operations.,0,grafana,,,
grafana.apiserver_storage_data_key_generation_failures.count,count,,,,[ALPHA] Total number of failed data encryption key(DEK) generation operations.,0,grafana,,,
grafana.apiserver_storage_envelope_transformation_cache_misses.count,count,,,,[ALPHA] Total number of cache misses while accessing key decryption key(KEK).,0,grafana,,,
grafana.apiserver_storage_objects,gauge,,,,"[STABLE] Number of stored objects at the time of last check split by kind. In case of a fetching error, the value will be -1.",0,grafana,,,
grafana.apiserver_tls_handshake_errors.count,count,,,,[ALPHA] Number of requests dropped with 'TLS handshake error from' error,0,grafana,,,
grafana.apiserver_webhooks_x509_insecure_sha1.count,count,,,,"[ALPHA] Counts the number of requests to servers with insecure SHA1 signatures in their serving certificate OR the number of connection failures due to the insecure SHA1 signatures (either/or, based on the runtime environment)",0,grafana,,,
grafana.apiserver_webhooks_x509_missing_san.count,count,,,,"[ALPHA] Counts the number of requests to servers missing SAN extension in their serving certificate OR the number of connection failures due to the lack of x509 certificate SAN extension missing (either/or, based on the runtime environment)",0,grafana,,,
grafana.authn_authn_failed_authentication.count,count,,,,Number of failed authentications,0,grafana,,,
grafana.build_info,gauge,,,,"A metric with a constant '1' value labeled by version, revision, branch, and goversion from which Grafana was built",0,grafana,,,
grafana.build_timestamp,gauge,,,,A metric exposing when the binary was built in epoch,0,grafana,,,
grafana.cardinality_enforcement_unexpected_categorizations.count,count,,,,[ALPHA] The count of unexpected categorizations during cardinality enforcement.,0,grafana,,,
grafana.database_all_migrations_duration_seconds.bucket,count,,second,,Duration of the entire SQL migration process in seconds,0,grafana,,,
grafana.database_all_migrations_duration_seconds.count,count,,second,,Duration of the entire SQL migration process in seconds,0,grafana,,,
grafana.database_all_migrations_duration_seconds.sum,count,,second,,Duration of the entire SQL migration process in seconds,0,grafana,,,
grafana.database_conn_idle,gauge,,,,The number of idle connections,0,grafana,,,
grafana.database_conn_in_use,gauge,,,,The number of connections currently in use,0,grafana,,,
grafana.database_conn_max_idle_closed.count,count,,,,The total number of connections closed due to SetMaxIdleConns,0,grafana,,,
grafana.database_conn_max_idle_closed_seconds.count,count,,second,,The total number of connections closed due to SetConnMaxIdleTime,0,grafana,,,
grafana.database_conn_max_lifetime_closed.count,count,,,,The total number of connections closed due to SetConnMaxLifetime,0,grafana,,,
grafana.database_conn_max_open,gauge,,,,Maximum number of open connections to the database,0,grafana,,,
grafana.database_conn_open,gauge,,,,The number of established connections both in use and idle,0,grafana,,,
grafana.database_conn_wait_count.count,count,,,,The total number of connections waited for,0,grafana,,,
grafana.database_conn_wait_duration_seconds.count,count,,second,,The total time blocked waiting for a new connection,0,grafana,,,
grafana.database_migration_duration_seconds.bucket,count,,second,,Individual SQL migration duration in seconds,0,grafana,,,
grafana.database_migration_duration_seconds.count,count,,second,,Individual SQL migration duration in seconds,0,grafana,,,
grafana.database_migration_duration_seconds.sum,count,,second,,Individual SQL migration duration in seconds,0,grafana,,,
grafana.database_migrations.count,count,,,,Total number of SQL migrations,0,grafana,,,
grafana.db_datasource_query_by_id.count,count,,,,counter for getting datasource by id,0,grafana,,,
grafana.disabled_metrics.count,count,,,,[BETA] The count of disabled metrics.,0,grafana,,,
grafana.emails_sent.count,count,,,,Number of emails sent by Grafana,0,grafana,,,
grafana.emails_sent_failed.count,count,,,,Number of emails Grafana failed to send,0,grafana,,,
grafana.encryption_cache_reads.count,count,,,,A counter for encryption cache reads,0,grafana,,,
grafana.encryption_ops.count,count,,,,A counter for encryption operations,0,grafana,,,
grafana.environment_info,gauge,,,,A metric with a constant '1' value labeled by environment information about the running instance.,0,grafana,,,
grafana.feature_toggles_info,gauge,,,,info metric that exposes what feature toggles are enabled or not,0,grafana,,,
grafana.folder_id_api_count.count,count,,,,counter for folder id usage in api package,0,grafana,,,
grafana.folder_id_service_count.count,count,,,,counter for folder id usage in service package,0,grafana,,,
grafana.frontend_boot_css_time_seconds.bucket,count,,second,,Frontend boot initial css load,0,grafana,,,
grafana.frontend_boot_css_time_seconds.count,count,,second,,Frontend boot initial css load,0,grafana,,,
grafana.frontend_boot_css_time_seconds.sum,count,,second,,Frontend boot initial css load,0,grafana,,,
grafana.frontend_boot_first_contentful_paint_time_seconds.bucket,count,,second,,Frontend boot first contentful paint,0,grafana,,,
grafana.frontend_boot_first_contentful_paint_time_seconds.count,count,,second,,Frontend boot first contentful paint,0,grafana,,,
grafana.frontend_boot_first_contentful_paint_time_seconds.sum,count,,second,,Frontend boot first contentful paint,0,grafana,,,
grafana.frontend_boot_first_paint_time_seconds.bucket,count,,second,,Frontend boot first paint,0,grafana,,,
grafana.frontend_boot_first_paint_time_seconds.count,count,,second,,Frontend boot first paint,0,grafana,,,
grafana.frontend_boot_first_paint_time_seconds.sum,count,,second,,Frontend boot first paint,0,grafana,,,
grafana.frontend_boot_js_done_time_seconds.bucket,count,,second,,Frontend boot initial js load,0,grafana,,,
grafana.frontend_boot_js_done_time_seconds.count,count,,second,,Frontend boot initial js load,0,grafana,,,
grafana.frontend_boot_js_done_time_seconds.sum,count,,second,,Frontend boot initial js load,0,grafana,,,
grafana.frontend_boot_load_time_seconds.bucket,count,,second,,Frontend boot time measurement,0,grafana,,,
grafana.frontend_boot_load_time_seconds.count,count,,second,,Frontend boot time measurement,0,grafana,,,
grafana.frontend_boot_load_time_seconds.sum,count,,second,,Frontend boot time measurement,0,grafana,,,
grafana.frontend_plugins_preload_ms.bucket,count,,millisecond,,Frontend preload plugin time measurement,0,grafana,,,
grafana.frontend_plugins_preload_ms.count,count,,millisecond,,Frontend preload plugin time measurement,0,grafana,,,
grafana.frontend_plugins_preload_ms.sum,count,,millisecond,,Frontend preload plugin time measurement,0,grafana,,,
grafana.hidden_metrics.count,count,,,,[BETA] The count of hidden metrics.,0,grafana,,,
grafana.http_request_duration_seconds.bucket,count,,second,,Histogram of latencies for HTTP requests.,0,grafana,,,
grafana.http_request_duration_seconds.count,count,,second,,Histogram of latencies for HTTP requests.,0,grafana,,,
grafana.http_request_duration_seconds.sum,count,,second,,Histogram of latencies for HTTP requests.,0,grafana,,,
grafana.http_request_in_flight,gauge,,,,A gauge of requests currently being served by Grafana.,0,grafana,,,
grafana.idforwarding_idforwarding_failed_token_signing.count,count,,,,Number of failed token signings,0,grafana,,,
grafana.idforwarding_idforwarding_token_signing.count,count,,,,Number of token signings,0,grafana,,,
grafana.idforwarding_idforwarding_token_signing_duration_seconds.bucket,count,,second,,Histogram of token signing duration,0,grafana,,,
grafana.idforwarding_idforwarding_token_signing_duration_seconds.count,count,,second,,Histogram of token signing duration,0,grafana,,,
grafana.idforwarding_idforwarding_token_signing_duration_seconds.sum,count,,second,,Histogram of token signing duration,0,grafana,,,
grafana.idforwarding_idforwarding_token_signing_from_cache.count,count,,,,Number of signed tokens retrieved from cache,0,grafana,,,
grafana.index_server_index_size,gauge,,,,Size of the index in bytes - only for file-based indices,0,grafana,,,
grafana.instance_start.count,count,,,,counter for started instances,0,grafana,,,
grafana.ldap_users_sync_execution_time.count,count,,,,summary for LDAP users sync execution duration,0,grafana,,,
grafana.ldap_users_sync_execution_time.quantile,gauge,,,,summary for LDAP users sync execution duration,0,grafana,,,
grafana.ldap_users_sync_execution_time.sum,count,,,,summary for LDAP users sync execution duration,0,grafana,,,
grafana.live_broker_redis_pub_sub_dropped_messages.count,count,,,,Number of dropped messages on application level in Redis PUB/SUB.,0,grafana,,,
grafana.live_client_command_duration_seconds.count,count,,second,,Client command duration summary.,0,grafana,,,
grafana.live_client_command_duration_seconds.quantile,gauge,,second,,Client command duration summary.,0,grafana,,,
grafana.live_client_command_duration_seconds.sum,count,,second,,Client command duration summary.,0,grafana,,,
grafana.live_node_build,gauge,,,,Node build info.,0,grafana,,,
grafana.live_node_messages_received_count.count,count,,,,Number of messages received from broker.,0,grafana,,,
grafana.live_node_messages_sent_count.count,count,,,,Number of messages sent by node to broker.,0,grafana,,,
grafana.live_node_num_channels,gauge,,,,Number of channels with one or more subscribers.,0,grafana,,,
grafana.live_node_num_clients,gauge,,,,Number of clients connected.,0,grafana,,,
grafana.live_node_num_nodes,gauge,,,,Number of nodes in the cluster.,0,grafana,,,
grafana.live_node_num_subscriptions,gauge,,,,Number of subscriptions.,0,grafana,,,
grafana.live_node_num_users,gauge,,,,Number of unique users connected.,0,grafana,,,
grafana.live_node_pub_sub_lag_seconds.bucket,count,,second,,Pub sub lag in seconds,0,grafana,,,
grafana.live_node_pub_sub_lag_seconds.count,count,,second,,Pub sub lag in seconds,0,grafana,,,
grafana.live_node_pub_sub_lag_seconds.sum,count,,second,,Pub sub lag in seconds,0,grafana,,,
grafana.openmetrics.health,gauge,,,,Whether the check is able to connect to the metrics endpoint.,0,grafana,,,
grafana.page_response_status.count,count,,,,page http response status,0,grafana,,,
grafana.plugin_build_info,gauge,,,,"A metric with a constant '1' value labeled by pluginId, pluginType and version from which Grafana plugin was built",0,grafana,,,
grafana.plugin_target_info,gauge,,,,A metric with a constant '1' value labeled by pluginId and target,0,grafana,,,
grafana.plugins_preinstall.count,count,,,,The total amount of plugin preinstallations,0,grafana,,,
grafana.plugins_preinstall_duration_seconds.bucket,count,,second,,Plugin preinstallation duration,0,grafana,,,
grafana.plugins_preinstall_duration_seconds.count,count,,second,,Plugin preinstallation duration,0,grafana,,,
grafana.plugins_preinstall_duration_seconds.sum,count,,second,,Plugin preinstallation duration,0,grafana,,,
grafana.process_cpu_seconds.count,count,,second,,Total user and system CPU time spent in seconds.,0,grafana,,,
grafana.process_max_fds,gauge,,,,Maximum number of open file descriptors.,0,grafana,,,
grafana.process_network_receive_bytes.count,count,,byte,,Number of bytes received by the process over the network.,0,grafana,,,
grafana.process_network_transmit_bytes.count,count,,byte,,Number of bytes sent by the process over the network.,0,grafana,,,
grafana.process_open_fds,gauge,,,,Number of open file descriptors.,0,grafana,,,
grafana.process_resident_memory_bytes,gauge,,byte,,Resident memory size in bytes.,0,grafana,,,
grafana.process_start_time_seconds,gauge,,second,,Start time of the process since unix epoch in seconds.,0,grafana,,,
grafana.process_virtual_memory_bytes,gauge,,byte,,Virtual memory size in bytes.,0,grafana,,,
grafana.process_virtual_memory_max_bytes,gauge,,byte,,Maximum amount of virtual memory available in bytes.,0,grafana,,,
grafana.proxy_response_status.count,count,,,,proxy http response status,0,grafana,,,
grafana.public_dashboard_request_count.count,count,,,,counter for public dashboards requests,0,grafana,,,
grafana.registered_metrics.count,count,,,,[BETA] The count of registered metrics broken by stability level and deprecation version.,0,grafana,,,
grafana.rendering_queue_size,gauge,,,,size of rendering queue,0,grafana,,,
grafana.search_dashboard_search_failures_duration_seconds.bucket,count,,second,,,0,grafana,,,
grafana.search_dashboard_search_failures_duration_seconds.count,count,,second,,,0,grafana,,,
grafana.search_dashboard_search_failures_duration_seconds.sum,count,,second,,,0,grafana,,,
grafana.search_dashboard_search_successes_duration_seconds.bucket,count,,second,,,0,grafana,,,
grafana.search_dashboard_search_successes_duration_seconds.count,count,,second,,,0,grafana,,,
grafana.search_dashboard_search_successes_duration_seconds.sum,count,,second,,,0,grafana,,,
grafana.stat_active_users,gauge,,,,number of active users,0,grafana,,,
grafana.stat_failed_migrated_api_keys_to_sa_tokens,gauge,,,,total number of failed migrations of API keys to service account tokens,0,grafana,,,
grafana.stat_successfully_migrated_api_keys_to_sa_tokens,gauge,,,,total number of successful migrations of API keys to service account tokens,0,grafana,,,
grafana.stat_total_migrated_api_keys_to_sa_tokens,gauge,,,,total number of API keys to be migrated to service account tokens,0,grafana,,,
grafana.stat_total_orgs,gauge,,,,total amount of orgs,0,grafana,,,
grafana.stat_total_playlists,gauge,,,,total amount of playlists,0,grafana,,,
grafana.stat_total_service_account_tokens,gauge,,,,total amount of service account tokens,0,grafana,,,
grafana.stat_total_service_accounts,gauge,,,,total amount of service accounts,0,grafana,,,
grafana.stat_total_service_accounts_role_none,gauge,,,,total amount of service accounts with no role,0,grafana,,,
grafana.stat_total_teams,gauge,,,,total amount of teams,0,grafana,,,
grafana.stat_total_users,gauge,,,,total amount of users,0,grafana,,,
grafana.stat_totals_active_admins,gauge,,,,total amount of active admins,0,grafana,,,
grafana.stat_totals_active_editors,gauge,,,,total amount of active editors,0,grafana,,,
grafana.stat_totals_active_viewers,gauge,,,,total amount of active viewers,0,grafana,,,
grafana.stat_totals_admins,gauge,,,,total amount of admins,0,grafana,,,
grafana.stat_totals_alert_rules,gauge,,,,total amount of alert rules in the database,0,grafana,,,
grafana.stat_totals_annotations,gauge,,,,total amount of annotations in the database,0,grafana,,,
grafana.stat_totals_correlations,gauge,,,,total amount of correlations,0,grafana,,,
grafana.stat_totals_dashboard,gauge,,,,total amount of dashboards,0,grafana,,,
grafana.stat_totals_dashboard_versions,gauge,,,,total amount of dashboard versions in the database,0,grafana,,,
grafana.stat_totals_data_keys,gauge,,,,total amount of data keys in the database,0,grafana,,,
grafana.stat_totals_editors,gauge,,,,total amount of editors,0,grafana,,,
grafana.stat_totals_folder,gauge,,,,total amount of folders,0,grafana,,,
grafana.stat_totals_library_panels,gauge,,,,total amount of library panels in the database,0,grafana,,,
grafana.stat_totals_library_variables,gauge,,,,total amount of library variables in the database,0,grafana,,,
grafana.stat_totals_public_dashboard,gauge,,,,total amount of public dashboards,0,grafana,,,
grafana.stat_totals_rule_groups,gauge,,,,total amount of alert rule groups in the database,0,grafana,,,
grafana.stat_totals_viewers,gauge,,,,total amount of viewers,0,grafana,,,
grafana.storage_server_poller_query_latency_seconds.bucket,count,,second,,poller query latency,0,grafana,,,
grafana.storage_server_poller_query_latency_seconds.count,count,,second,,poller query latency,0,grafana,,,
grafana.storage_server_poller_query_latency_seconds.sum,count,,second,,poller query latency,0,grafana,,,
